timestamp,session_id,validation_type,liquid_type,density_used,target_volume_ml,measured_volume_ml,accuracy_pct,replicate_number,volume_index,source_vial,destination_vial,aspirate_speed,dispense_speed,retract_speed,blowout_speed,aspirate_wait_time,dispense_wait_time,post_retract_wait_time,overaspirate_vol,pre_asp_air_vol,post_asp_air_vol,blowout_vol,asp_disp_cycles
20260313_121133,e97c8381,vial_to_vial,water,1.0,0.9,0.8830999999999989,-1.8777777777779041,2,2,TTAB_stock,TTAB_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260313_121133,e97c8381,vial_to_vial,water,1.0,0.9,0.892100000000001,-0.8777777777776687,3,2,TTAB_stock,TTAB_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.02,0.02039999999999864,1.9999999999932052,1,0,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.02,0.021100000000000563,5.500000000002812,2,0,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.02,0.02050000000000196,2.5000000000098033,3,0,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.02,0.01922000000000068,-3.8999999999965973,1,0,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.02,0.019200000000001438,-3.9999999999928115,2,0,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.02,0.019300000000001205,-3.499999999993977,3,0,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.02,0.020000000000003126,1.5629858518551032e-11,1,0,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.02,0.02009999999999934,0.499999999996701,2,0,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.02,0.020599999999998175,2.9999999999908744,3,0,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.05,0.04899999999999949,-2.0000000000010285,1,1,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.05,0.050699999999995526,1.3999999999910473,2,1,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.05,0.050900000000002166,1.800000000004326,3,1,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.1,0.10060000000000002,0.6000000000000172,1,2,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.1,0.10170000000000101,1.7000000000010063,2,2,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.1,0.10149999999999793,1.4999999999979197,3,2,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.15,0.1521000000000008,1.4000000000005306,1,3,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.15,0.15259999999999962,1.733333333333087,2,3,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_121559,ae186bb6,vial_to_vial,water,1.0,0.15,0.15249999999999986,1.6666666666665757,3,3,DTAB_stock,DTAB_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260313_122126,fc4b1358,vial_to_vial,water,1.0,0.2,0.20254999999999868,1.2749999999993322,1,0,DTAB_stock,DTAB_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260313_122126,fc4b1358,vial_to_vial,water,1.0,0.5,0.4953000000000003,-0.9399999999999409,1,1,DTAB_stock,DTAB_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260313_122126,fc4b1358,vial_to_vial,water,1.0,0.9,0.8903999999999996,-1.0666666666667095,1,2,DTAB_stock,DTAB_stock,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.02,0.018270150497706132,-8.64924751146934,1,0,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.02,0.018318596192032015,-8.407019039839927,2,0,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.02,0.01829379442840786,-8.531027857960702,3,0,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.02,0.02050336412998225,2.5168206499112493,1,0,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.02,0.02041616677965222,2.0808338982611017,2,0,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.02,0.0200075495240138,0.03774762006900079,3,0,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.02,0.02030802228741916,1.5401114370957973,1,0,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.02,0.019816905703624883,-0.9154714818755856,2,0,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.02,0.019479460069291712,-2.602699653541443,3,0,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.05,0.047722409281201555,-4.555181437596895,1,1,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.05,0.04661295985624425,-6.774080287511502,2,1,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.05,0.04726445863998018,-5.471082720039641,3,1,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.05,0.05149278308742673,2.98556617485346,1,1,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.05,0.05105628719688228,2.1125743937645547,2,1,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.05,0.05090703169889434,1.8140633977886678,3,1,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.05,0.050221331879357435,0.44266375871486463,1,1,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.05,0.04931623731553646,-1.3675253689270916,2,1,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.05,0.049633063976463915,-0.733872047072176,3,1,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.1,0.09192929913468167,-8.070700865318331,1,2,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.1,0.09355078921712617,-6.449210782873832,2,2,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.1,0.09483818476821054,-5.161815231789463,3,2,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.1,0.10251406781357722,2.5140678135772143,1,2,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.1,0.10110596200275764,1.1059620027576296,2,2,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.1,0.10007583927614855,0.07583927614854269,3,2,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.1,0.09980165918440223,-0.19834081559777506,1,2,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.1,0.10152448016143634,1.5244801614363312,2,2,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.1,0.10139868417172547,1.3986841717254643,3,2,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.15,0.1381257441337395,-7.916170577507006,1,3,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.15,0.13915374911666542,-7.2308339222230495,2,3,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.15,0.1424341245406828,-5.04391697287813,3,3,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.15,0.15159945432980407,1.0663028865360489,1,3,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.15,0.15060229086656024,0.40152724437349707,2,3,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.15,0.15243485578418436,1.6232371894562467,3,3,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.15,0.1479616336960426,-1.3589108693049339,1,3,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.15,0.14851466924068246,-0.9902205062116883,2,3,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091930,0e05ba76,vial_to_vial,water,1.0,0.15,0.15205423167672646,1.3694877844843134,3,3,water,water,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091936,38393d80,vial_to_vial,water,1.0,0.2,0.188541908511289,-5.72904574435551,1,0,water,water,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091936,38393d80,vial_to_vial,water,1.0,0.2,0.1902970789240764,-4.851460537961802,2,0,water,water,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091936,38393d80,vial_to_vial,water,1.0,0.2,0.18941735771731866,-5.291321141340677,3,0,water,water,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091936,38393d80,vial_to_vial,water,1.0,0.5,0.4701553442418615,-5.968931151627698,1,1,water,water,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091936,38393d80,vial_to_vial,water,1.0,0.5,0.4644126847584895,-7.117463048302097,2,1,water,water,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091936,38393d80,vial_to_vial,water,1.0,0.5,0.4631434537416492,-7.371309251670155,3,1,water,water,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091936,38393d80,vial_to_vial,water,1.0,0.9,0.8368625264033784,-7.015274844069065,1,2,water,water,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091936,38393d80,vial_to_vial,water,1.0,0.9,0.8297055565946421,-7.810493711706439,2,2,water,water,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091936,38393d80,vial_to_vial,water,1.0,0.9,0.8513710123505572,-5.403220849938087,3,2,water,water,8,14,10,8,0.0,3.5437186,0.0,0.010501216000000006,0.0,0.010581106,0.016158898,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004700508717488292,-5.989825650234166,1,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004709575188980491,-5.808496220390189,2,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.00461957815798789,-7.608436840242199,3,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004841814812860399,-3.1637037427920296,4,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004741240591660496,-5.17518816679009,5,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004784414154061921,-4.311716918761581,6,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004571052581903466,-8.578948361930676,7,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.00459673900027067,-8.06521999458661,8,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.00474896267462049,-5.020746507590195,9,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004515396345694036,-9.692073086119274,10,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004839139599312447,-3.217208013751062,11,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004617247831041138,-7.6550433791772345,12,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004510805091395897,-9.78389817208207,13,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004589621838508229,-8.207563229835415,14,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.0047444437907459966,-5.111124185080071,15,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004590425172980472,-8.191496540390554,16,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004599375068709139,-8.012498625817218,17,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004570719948779368,-8.58560102441265,18,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004832055676716926,-3.3588864656614903,19,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.0044924635245988335,-10.150729508023332,20,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.0048100118377742895,-3.799763244514212,21,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004758250326569785,-4.834993468604294,22,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004614552562534544,-7.708948749309117,23,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004815574361369452,-3.6885127726109594,24,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004813603235970755,-3.7279352805849078,25,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004518939142251138,-9.621217154977234,26,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004666596105308246,-6.6680778938350835,27,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.00477241796059476,-4.551640788104799,28,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004754933465147333,-4.9013306970533375,29,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004502820667172562,-9.943586656548757,30,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004742870202267214,-5.1425959546557225,31,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004610425597610101,-7.791488047797987,32,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004571332596616367,-8.573348067672654,33,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004528265420098048,-9.434691598039032,34,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004668313168743079,-6.633736625138424,35,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.0046058494086377005,-7.883011827245992,36,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004806791094186006,-3.864178116279888,37,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004530111139996618,-9.397777200067635,38,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004721598697725521,-5.568026045489581,39,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004724405682616557,-5.5118863476688595,40,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004569195989661134,-8.616080206777319,41,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004526054341432846,-9.478913171343077,42,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004778192677688728,-4.436146446225448,43,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004720374419456319,-5.592511610873624,44,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.00472731708724428,-5.453658255114395,45,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004556782975280781,-8.864340494384379,46,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.0045060426662306185,-9.879146675387632,47,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004832776210749611,-3.344475785007784,48,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004715180413289466,-5.696391734210677,49,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091938,3fad4989,vial_to_vial,DMSO,1.1,0.005,0.004562200467040056,-8.755990659198888,50,0,pyrene_DMSO,pyrene_DMSO,9,13,10,9,0.9,1.5,0.0,0.0009982686360000001,0.02,0.0,0.045,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.02,0.01857126113496406,-7.1436943251797045,1,0,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.02,0.019243286579795196,-3.7835671010240204,2,0,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.02,0.018589119666050372,-7.054401669748141,3,0,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.02,0.0200713563117118,0.3567815585590016,1,0,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
20260316_091944,10c7d0e4,vial_to_vial,water,1.0,0.02,0.020402653543359624,2.01326771679812,2,0,SDBS_stock,SDBS_stock,15,6,5,15,0.2,1.5,0.0,0.002370768999999999,0.27,0.0,0.0,0
